Provincias;Españoles/Extranjeros;Sexo;Edad (año a año);Año;Total
43 Tarragona;TOTAL;Hombres;60 años;2019;4.994
43 Tarragona;TOTAL;Hombres;61 años;2019;4.981
43 Tarragona;TOTAL;Hombres;62 años;2019;4.426
43 Tarragona;TOTAL;Hombres;63 años;2019;4.566
43 Tarragona;TOTAL;Hombres;64 años;2019;4.236
43 Tarragona;TOTAL;Hombres;65 años;2019;4.304
43 Tarragona;TOTAL;Hombres;66 años;2019;4.351
43 Tarragona;TOTAL;Hombres;67 años;2019;3.964
43 Tarragona;TOTAL;Hombres;68 años;2019;3.862
43 Tarragona;TOTAL;Hombres;69 años;2019;3.925
43 Tarragona;TOTAL;Hombres;70 años;2019;4.054
43 Tarragona;TOTAL;Hombres;71 años;2019;3.779
43 Tarragona;TOTAL;Hombres;72 años;2019;3.489
43 Tarragona;TOTAL;Hombres;73 años;2019;3.389
43 Tarragona;TOTAL;Hombres;74 años;2019;3.103
43 Tarragona;TOTAL;Hombres;75 años;2019;3.047
43 Tarragona;TOTAL;Hombres;76 años;2019;2.518
43 Tarragona;TOTAL;Hombres;77 años;2019;2.351
43 Tarragona;TOTAL;Hombres;78 años;2019;2.907
43 Tarragona;TOTAL;Hombres;79 años;2019;1.457
43 Tarragona;TOTAL;Hombres;80 años;2019;1.731
43 Tarragona;TOTAL;Hombres;81 años;2019;2.033
43 Tarragona;TOTAL;Hombres;82 años;2019;1.990
43 Tarragona;TOTAL;Hombres;83 años;2019;1.791
43 Tarragona;TOTAL;Hombres;84 años;2019;1.632
43 Tarragona;TOTAL;Hombres;85 años;2019;1.506
43 Tarragona;TOTAL;Hombres;86 años;2019;1.345
43 Tarragona;TOTAL;Hombres;87 años;2019;1.154
43 Tarragona;TOTAL;Hombres;88 años;2019;983
43 Tarragona;TOTAL;Hombres;89 años;2019;843
43 Tarragona;TOTAL;Hombres;90 años;2019;727
43 Tarragona;TOTAL;Hombres;91 años;2019;530
43 Tarragona;TOTAL;Hombres;92 años;2019;462
43 Tarragona;TOTAL;Hombres;93 años;2019;301
43 Tarragona;TOTAL;Hombres;94 años;2019;212
43 Tarragona;TOTAL;Hombres;95 años;2019;192
43 Tarragona;TOTAL;Hombres;96 años;2019;143
43 Tarragona;TOTAL;Hombres;97 años;2019;80
43 Tarragona;TOTAL;Hombres;98 años;2019;60
43 Tarragona;TOTAL;Hombres;99 años;2019;29
43 Tarragona;TOTAL;Hombres;100 años y más;2019;44
44 Teruel;TOTAL;Hombres;0 años;2019;481
44 Teruel;TOTAL;Hombres;1 año;2019;488
44 Teruel;TOTAL;Hombres;2 años;2019;559
44 Teruel;TOTAL;Hombres;3 años;2019;531
44 Teruel;TOTAL;Hombres;4 años;2019;596
44 Teruel;TOTAL;Hombres;5 años;2019;630
44 Teruel;TOTAL;Hombres;6 años;2019;581
44 Teruel;TOTAL;Hombres;7 años;2019;609
44 Teruel;TOTAL;Hombres;8 años;2019;615
44 Teruel;TOTAL;Hombres;9 años;2019;622
44 Teruel;TOTAL;Hombres;10 años;2019;652
44 Teruel;TOTAL;Hombres;11 años;2019;613
44 Teruel;TOTAL;Hombres;12 años;2019;619
44 Teruel;TOTAL;Hombres;13 años;2019;619
44 Teruel;TOTAL;Hombres;14 años;2019;648
44 Teruel;TOTAL;Hombres;15 años;2019;598
44 Teruel;TOTAL;Hombres;16 años;2019;574
44 Teruel;TOTAL;Hombres;17 años;2019;642
44 Teruel;TOTAL;Hombres;18 años;2019;683
44 Teruel;TOTAL;Hombres;19 años;2019;588
44 Teruel;TOTAL;Hombres;20 años;2019;663
44 Teruel;TOTAL;Hombres;21 años;2019;654
44 Teruel;TOTAL;Hombres;22 años;2019;650
44 Teruel;TOTAL;Hombres;23 años;2019;639
44 Teruel;TOTAL;Hombres;24 años;2019;699
44 Teruel;TOTAL;Hombres;25 años;2019;695
44 Teruel;TOTAL;Hombres;26 años;2019;686
44 Teruel;TOTAL;Hombres;27 años;2019;646
44 Teruel;TOTAL;Hombres;28 años;2019;749
44 Teruel;TOTAL;Hombres;29 años;2019;707
44 Teruel;TOTAL;Hombres;30 años;2019;742
44 Teruel;TOTAL;Hombres;31 años;2019;772
44 Teruel;TOTAL;Hombres;32 años;2019;800
44 Teruel;TOTAL;Hombres;33 años;2019;792
44 Teruel;TOTAL;Hombres;34 años;2019;815
44 Teruel;TOTAL;Hombres;35 años;2019;845
44 Teruel;TOTAL;Hombres;36 años;2019;892
44 Teruel;TOTAL;Hombres;37 años;2019;928
44 Teruel;TOTAL;Hombres;38 años;2019;991
44 Teruel;TOTAL;Hombres;39 años;2019;1.032
44 Teruel;TOTAL;Hombres;40 años;2019;952
44 Teruel;TOTAL;Hombres;41 años;2019;1.070
44 Teruel;TOTAL;Hombres;42 años;2019;1.053
44 Teruel;TOTAL;Hombres;43 años;2019;1.010
44 Teruel;TOTAL;Hombres;44 años;2019;1.053
44 Teruel;TOTAL;Hombres;45 años;2019;1.013
44 Teruel;TOTAL;Hombres;46 años;2019;1.039
44 Teruel;TOTAL;Hombres;47 años;2019;1.047
44 Teruel;TOTAL;Hombres;48 años;2019;972
44 Teruel;TOTAL;Hombres;49 años;2019;987
44 Teruel;TOTAL;Hombres;50 años;2019;1.023
44 Teruel;TOTAL;Hombres;51 años;2019;1.056
44 Teruel;TOTAL;Hombres;52 años;2019;1.132
44 Teruel;TOTAL;Hombres;53 años;2019;1.138
44 Teruel;TOTAL;Hombres;54 años;2019;1.123
44 Teruel;TOTAL;Hombres;55 años;2019;1.143
44 Teruel;TOTAL;Hombres;56 años;2019;1.047
44 Teruel;TOTAL;Hombres;57 años;2019;1.050
44 Teruel;TOTAL;Hombres;58 años;2019;1.125
44 Teruel;TOTAL;Hombres;59 años;2019;1.083
44 Teruel;TOTAL;Hombres;60 años;2019;1.069
44 Teruel;TOTAL;Hombres;61 años;2019;1.020
44 Teruel;TOTAL;Hombres;62 años;2019;930
44 Teruel;TOTAL;Hombres;63 años;2019;830
44 Teruel;TOTAL;Hombres;64 años;2019;777
44 Teruel;TOTAL;Hombres;65 años;2019;856
44 Teruel;TOTAL;Hombres;66 años;2019;790
44 Teruel;TOTAL;Hombres;67 años;2019;718
44 Teruel;TOTAL;Hombres;68 años;2019;691
44 Teruel;TOTAL;Hombres;69 años;2019;717
44 Teruel;TOTAL;Hombres;70 años;2019;713
44 Teruel;TOTAL;Hombres;71 años;2019;626
44 Teruel;TOTAL;Hombres;72 años;2019;608
44 Teruel;TOTAL;Hombres;73 años;2019;632
44 Teruel;TOTAL;Hombres;74 años;2019;600
44 Teruel;TOTAL;Hombres;75 años;2019;559
44 Teruel;TOTAL;Hombres;76 años;2019;471
44 Teruel;TOTAL;Hombres;77 años;2019;457
44 Teruel;TOTAL;Hombres;78 años;2019;572
44 Teruel;TOTAL;Hombres;79 años;2019;316
44 Teruel;TOTAL;Hombres;80 años;2019;390
44 Teruel;TOTAL;Hombres;81 años;2019;495
44 Teruel;TOTAL;Hombres;82 años;2019;501
44 Teruel;TOTAL;Hombres;83 años;2019;516
44 Teruel;TOTAL;Hombres;84 años;2019;473
44 Teruel;TOTAL;Hombres;85 años;2019;507
44 Teruel;TOTAL;Hombres;86 años;2019;440
44 Teruel;TOTAL;Hombres;87 años;2019;424
44 Teruel;TOTAL;Hombres;88 años;2019;378
44 Teruel;TOTAL;Hombres;89 años;2019;336
44 Teruel;TOTAL;Hombres;90 años;2019;245
44 Teruel;TOTAL;Hombres;91 años;2019;221
44 Teruel;TOTAL;Hombres;92 años;2019;152
44 Teruel;TOTAL;Hombres;93 años;2019;120
44 Teruel;TOTAL;Hombres;94 años;2019;105
44 Teruel;TOTAL;Hombres;95 años;2019;71
44 Teruel;TOTAL;Hombres;96 años;2019;54
44 Teruel;TOTAL;Hombres;97 años;2019;35
44 Teruel;TOTAL;Hombres;98 años;2019;21
44 Teruel;TOTAL;Hombres;99 años;2019;12
44 Teruel;TOTAL;Hombres;100 años y más;2019;18
45 Toledo;TOTAL;Hombres;0 años;2019;2.754
45 Toledo;TOTAL;Hombres;1 año;2019;3.139
45 Toledo;TOTAL;Hombres;2 años;2019;3.469
45 Toledo;TOTAL;Hombres;3 años;2019;3.665
45 Toledo;TOTAL;Hombres;4 años;2019;3.710
45 Toledo;TOTAL;Hombres;5 años;2019;3.662
45 Toledo;TOTAL;Hombres;6 años;2019;3.984
45 Toledo;TOTAL;Hombres;7 años;2019;4.135
45 Toledo;TOTAL;Hombres;8 años;2019;4.178
45 Toledo;TOTAL;Hombres;9 años;2019;4.282
45 Toledo;TOTAL;Hombres;10 años;2019;4.439
45 Toledo;TOTAL;Hombres;11 años;2019;4.237
45 Toledo;TOTAL;Hombres;12 años;2019;4.165
45 Toledo;TOTAL;Hombres;13 años;2019;4.034
45 Toledo;TOTAL;Hombres;14 años;2019;4.144
45 Toledo;TOTAL;Hombres;15 años;2019;3.959
45 Toledo;TOTAL;Hombres;16 años;2019;3.727
45 Toledo;TOTAL;Hombres;17 años;2019;3.681
45 Toledo;TOTAL;Hombres;18 años;2019;3.857
45 Toledo;TOTAL;Hombres;19 años;2019;3.691
45 Toledo;TOTAL;Hombres;20 años;2019;3.691
45 Toledo;TOTAL;Hombres;21 años;2019;3.653
45 Toledo;TOTAL;Hombres;22 años;2019;3.524
45 Toledo;TOTAL;Hombres;23 años;2019;3.645
45 Toledo;TOTAL;Hombres;24 años;2019;3.620
45 Toledo;TOTAL;Hombres;25 años;2019;3.754
45 Toledo;TOTAL;Hombres;26 años;2019;3.817
45 Toledo;TOTAL;Hombres;27 años;2019;3.792
45 Toledo;TOTAL;Hombres;28 años;2019;3.764
45 Toledo;TOTAL;Hombres;29 años;2019;3.959
45 Toledo;TOTAL;Hombres;30 años;2019;4.068
45 Toledo;TOTAL;Hombres;31 años;2019;4.069
45 Toledo;TOTAL;Hombres;32 años;2019;4.242
45 Toledo;TOTAL;Hombres;33 años;2019;4.311
45 Toledo;TOTAL;Hombres;34 años;2019;4.809
45 Toledo;TOTAL;Hombres;35 años;2019;4.925
45 Toledo;TOTAL;Hombres;36 años;2019;5.256
45 Toledo;TOTAL;Hombres;37 años;2019;5.663
45 Toledo;TOTAL;Hombres;38 años;2019;5.953
45 Toledo;TOTAL;Hombres;39 años;2019;6.003
45 Toledo;TOTAL;Hombres;40 años;2019;6.277
45 Toledo;TOTAL;Hombres;41 años;2019;6.381
45 Toledo;TOTAL;Hombres;42 años;2019;6.535
45 Toledo;TOTAL;Hombres;43 años;2019;6.148
45 Toledo;TOTAL;Hombres;44 años;2019;6.110
45 Toledo;TOTAL;Hombres;45 años;2019;5.930
45 Toledo;TOTAL;Hombres;46 años;2019;5.798
45 Toledo;TOTAL;Hombres;47 años;2019;5.689
45 Toledo;TOTAL;Hombres;48 años;2019;5.789
45 Toledo;TOTAL;Hombres;49 años;2019;5.596
45 Toledo;TOTAL;Hombres;50 años;2019;5.509
45 Toledo;TOTAL;Hombres;51 años;2019;5.368
45 Toledo;TOTAL;Hombres;52 años;2019;5.117
45 Toledo;TOTAL;Hombres;53 años;2019;5.216
45 Toledo;TOTAL;Hombres;54 años;2019;5.242
45 Toledo;TOTAL;Hombres;55 años;2019;4.847
45 Toledo;TOTAL;Hombres;56 años;2019;4.821
45 Toledo;TOTAL;Hombres;57 años;2019;4.661
45 Toledo;TOTAL;Hombres;58 años;2019;4.725
45 Toledo;TOTAL;Hombres;59 años;2019;4.491
45 Toledo;TOTAL;Hombres;60 años;2019;4.353
45 Toledo;TOTAL;Hombres;61 años;2019;4.202
45 Toledo;TOTAL;Hombres;62 años;2019;3.873
45 Toledo;TOTAL;Hombres;63 años;2019;3.633
45 Toledo;TOTAL;Hombres;64 años;2019;3.402
45 Toledo;TOTAL;Hombres;65 años;2019;3.354
45 Toledo;TOTAL;Hombres;66 años;2019;3.327
45 Toledo;TOTAL;Hombres;67 años;2019;3.028
45 Toledo;TOTAL;Hombres;68 años;2019;3.097
45 Toledo;TOTAL;Hombres;69 años;2019;2.931
45 Toledo;TOTAL;Hombres;70 años;2019;3.016
45 Toledo;TOTAL;Hombres;71 años;2019;2.837
45 Toledo;TOTAL;Hombres;72 años;2019;2.460
45 Toledo;TOTAL;Hombres;73 años;2019;2.556
45 Toledo;TOTAL;Hombres;74 años;2019;2.488
45 Toledo;TOTAL;Hombres;75 años;2019;2.446
45 Toledo;TOTAL;Hombres;76 años;2019;2.061
45 Toledo;TOTAL;Hombres;77 años;2019;1.590
45 Toledo;TOTAL;Hombres;78 años;2019;2.361
45 Toledo;TOTAL;Hombres;79 años;2019;1.121
45 Toledo;TOTAL;Hombres;80 años;2019;1.531
45 Toledo;TOTAL;Hombres;81 años;2019;1.764
45 Toledo;TOTAL;Hombres;82 años;2019;1.800
45 Toledo;TOTAL;Hombres;83 años;2019;1.641
45 Toledo;TOTAL;Hombres;84 años;2019;1.567
45 Toledo;TOTAL;Hombres;85 años;2019;1.516
45 Toledo;TOTAL;Hombres;86 años;2019;1.405
45 Toledo;TOTAL;Hombres;87 años;2019;1.256
45 Toledo;TOTAL;Hombres;88 años;2019;1.073
45 Toledo;TOTAL;Hombres;89 años;2019;865
45 Toledo;TOTAL;Hombres;90 años;2019;706
45 Toledo;TOTAL;Hombres;91 años;2019;587
45 Toledo;TOTAL;Hombres;92 años;2019;459
45 Toledo;TOTAL;Hombres;93 años;2019;322
45 Toledo;TOTAL;Hombres;94 años;2019;261
45 Toledo;TOTAL;Hombres;95 años;2019;168
45 Toledo;TOTAL;Hombres;96 años;2019;137
45 Toledo;TOTAL;Hombres;97 años;2019;93
45 Toledo;TOTAL;Hombres;98 años;2019;41
45 Toledo;TOTAL;Hombres;99 años;2019;27
45 Toledo;TOTAL;Hombres;100 años y más;2019;55
46 Valencia/València;TOTAL;Hombres;0 años;2019;9.484
46 Valencia/València;TOTAL;Hombres;1 año;2019;10.818
46 Valencia/València;TOTAL;Hombres;2 años;2019;11.462
46 Valencia/València;TOTAL;Hombres;3 años;2019;11.984
46 Valencia/València;TOTAL;Hombres;4 años;2019;12.376
46 Valencia/València;TOTAL;Hombres;5 años;2019;12.175
46 Valencia/València;TOTAL;Hombres;6 años;2019;13.040
46 Valencia/València;TOTAL;Hombres;7 años;2019;13.523
46 Valencia/València;TOTAL;Hombres;8 años;2019;14.071
46 Valencia/València;TOTAL;Hombres;9 años;2019;14.177
46 Valencia/València;TOTAL;Hombres;10 años;2019;15.029
46 Valencia/València;TOTAL;Hombres;11 años;2019;14.803
46 Valencia/València;TOTAL;Hombres;12 años;2019;14.308
46 Valencia/València;TOTAL;Hombres;13 años;2019;14.120
46 Valencia/València;TOTAL;Hombres;14 años;2019;14.083
46 Valencia/València;TOTAL;Hombres;15 años;2019;13.620
46 Valencia/València;TOTAL;Hombres;16 años;2019;13.150
46 Valencia/València;TOTAL;Hombres;17 años;2019;12.959
46 Valencia/València;TOTAL;Hombres;18 años;2019;13.152
46 Valencia/València;TOTAL;Hombres;19 años;2019;12.904
46 Valencia/València;TOTAL;Hombres;20 años;2019;12.656
46 Valencia/València;TOTAL;Hombres;21 años;2019;12.803
46 Valencia/València;TOTAL;Hombres;22 años;2019;12.879
46 Valencia/València;TOTAL;Hombres;23 años;2019;12.816
46 Valencia/València;TOTAL;Hombres;24 años;2019;12.932
46 Valencia/València;TOTAL;Hombres;25 años;2019;13.570
46 Valencia/València;TOTAL;Hombres;26 años;2019;13.757
46 Valencia/València;TOTAL;Hombres;27 años;2019;13.553
46 Valencia/València;TOTAL;Hombres;28 años;2019;13.848
46 Valencia/València;TOTAL;Hombres;29 años;2019;13.889
46 Valencia/València;TOTAL;Hombres;30 años;2019;14.312
46 Valencia/València;TOTAL;Hombres;31 años;2019;14.539
46 Valencia/València;TOTAL;Hombres;32 años;2019;14.582
46 Valencia/València;TOTAL;Hombres;33 años;2019;15.437
46 Valencia/València;TOTAL;Hombres;34 años;2019;16.331
46 Valencia/València;TOTAL;Hombres;35 años;2019;16.777
46 Valencia/València;TOTAL;Hombres;36 años;2019;18.215
46 Valencia/València;TOTAL;Hombres;37 años;2019;19.302
46 Valencia/València;TOTAL;Hombres;38 años;2019;20.526
46 Valencia/València;TOTAL;Hombres;39 años;2019;21.348
46 Valencia/València;TOTAL;Hombres;40 años;2019;22.861
46 Valencia/València;TOTAL;Hombres;41 años;2019;23.209
46 Valencia/València;TOTAL;Hombres;42 años;2019;23.278
46 Valencia/València;TOTAL;Hombres;43 años;2019;23.328
46 Valencia/València;TOTAL;Hombres;44 años;2019;22.823
46 Valencia/València;TOTAL;Hombres;45 años;2019;22.056
46 Valencia/València;TOTAL;Hombres;46 años;2019;21.964
46 Valencia/València;TOTAL;Hombres;47 años;2019;21.611
46 Valencia/València;TOTAL;Hombres;48 años;2019;21.312
46 Valencia/València;TOTAL;Hombres;49 años;2019;20.754
46 Valencia/València;TOTAL;Hombres;50 años;2019;20.481
46 Valencia/València;TOTAL;Hombres;51 años;2019;20.599
46 Valencia/València;TOTAL;Hombres;52 años;2019;19.958
46 Valencia/València;TOTAL;Hombres;53 años;2019;19.526
46 Valencia/València;TOTAL;Hombres;54 años;2019;19.554
46 Valencia/València;TOTAL;Hombres;55 años;2019;18.579
46 Valencia/València;TOTAL;Hombres;56 años;2019;17.501
46 Valencia/València;TOTAL;Hombres;57 años;2019;17.066
46 Valencia/València;TOTAL;Hombres;58 años;2019;17.146
46 Valencia/València;TOTAL;Hombres;59 años;2019;17.126
46 Valencia/València;TOTAL;Hombres;60 años;2019;16.022
46 Valencia/València;TOTAL;Hombres;61 años;2019;15.533
46 Valencia/València;TOTAL;Hombres;62 años;2019;14.291
46 Valencia/València;TOTAL;Hombres;63 años;2019;14.075
46 Valencia/València;TOTAL;Hombres;64 años;2019;13.023
46 Valencia/València;TOTAL;Hombres;65 años;2019;12.968
46 Valencia/València;TOTAL;Hombres;66 años;2019;13.244
46 Valencia/València;TOTAL;Hombres;67 años;2019;12.244
46 Valencia/València;TOTAL;Hombres;68 años;2019;11.758
46 Valencia/València;TOTAL;Hombres;69 años;2019;11.815
46 Valencia/València;TOTAL;Hombres;70 años;2019;12.224
46 Valencia/València;TOTAL;Hombres;71 años;2019;10.880
46 Valencia/València;TOTAL;Hombres;72 años;2019;10.384
46 Valencia/València;TOTAL;Hombres;73 años;2019;10.203
46 Valencia/València;TOTAL;Hombres;74 años;2019;9.618
46 Valencia/València;TOTAL;Hombres;75 años;2019;9.393
46 Valencia/València;TOTAL;Hombres;76 años;2019;8.048
46 Valencia/València;TOTAL;Hombres;77 años;2019;7.293
46 Valencia/València;TOTAL;Hombres;78 años;2019;9.511
46 Valencia/València;TOTAL;Hombres;79 años;2019;4.946
46 Valencia/València;TOTAL;Hombres;80 años;2019;6.010
46 Valencia/València;TOTAL;Hombres;81 años;2019;6.432
46 Valencia/València;TOTAL;Hombres;82 años;2019;5.929
46 Valencia/València;TOTAL;Hombres;83 años;2019;5.507
46 Valencia/València;TOTAL;Hombres;84 años;2019;5.016
46 Valencia/València;TOTAL;Hombres;85 años;2019;4.628
46 Valencia/València;TOTAL;Hombres;86 años;2019;3.896
46 Valencia/València;TOTAL;Hombres;87 años;2019;3.360
46 Valencia/València;TOTAL;Hombres;88 años;2019;2.795
46 Valencia/València;TOTAL;Hombres;89 años;2019;2.318
46 Valencia/València;TOTAL;Hombres;90 años;2019;1.866
46 Valencia/València;TOTAL;Hombres;91 años;2019;1.422
46 Valencia/València;TOTAL;Hombres;92 años;2019;1.143
46 Valencia/València;TOTAL;Hombres;93 años;2019;789
46 Valencia/València;TOTAL;Hombres;94 años;2019;545
46 Valencia/València;TOTAL;Hombres;95 años;2019;401
46 Valencia/València;TOTAL;Hombres;96 años;2019;267
46 Valencia/València;TOTAL;Hombres;97 años;2019;174
46 Valencia/València;TOTAL;Hombres;98 años;2019;123
46 Valencia/València;TOTAL;Hombres;99 años;2019;73
46 Valencia/València;TOTAL;Hombres;100 años y más;2019;141
47 Valladolid;TOTAL;Hombres;0 años;2019;1.727
47 Valladolid;TOTAL;Hombres;1 año;2019;1.898
47 Valladolid;TOTAL;Hombres;2 años;2019;2.091
47 Valladolid;TOTAL;Hombres;3 años;2019;2.127
47 Valladolid;TOTAL;Hombres;4 años;2019;2.292
47 Valladolid;TOTAL;Hombres;5 años;2019;2.316
47 Valladolid;TOTAL;Hombres;6 años;2019;2.445
47 Valladolid;TOTAL;Hombres;7 años;2019;2.357
47 Valladolid;TOTAL;Hombres;8 años;2019;2.642
47 Valladolid;TOTAL;Hombres;9 años;2019;2.552
47 Valladolid;TOTAL;Hombres;10 años;2019;2.648
47 Valladolid;TOTAL;Hombres;11 años;2019;2.576
47 Valladolid;TOTAL;Hombres;12 años;2019;2.582
47 Valladolid;TOTAL;Hombres;13 años;2019;2.542
47 Valladolid;TOTAL;Hombres;14 años;2019;2.482
47 Valladolid;TOTAL;Hombres;15 años;2019;2.389
47 Valladolid;TOTAL;Hombres;16 años;2019;2.392
47 Valladolid;TOTAL;Hombres;17 años;2019;2.279
47 Valladolid;TOTAL;Hombres;18 años;2019;2.378
47 Valladolid;TOTAL;Hombres;19 años;2019;2.165
47 Valladolid;TOTAL;Hombres;20 años;2019;2.095
47 Valladolid;TOTAL;Hombres;21 años;2019;2.242
47 Valladolid;TOTAL;Hombres;22 años;2019;2.256
47 Valladolid;TOTAL;Hombres;23 años;2019;2.245
47 Valladolid;TOTAL;Hombres;24 años;2019;2.279
47 Valladolid;TOTAL;Hombres;25 años;2019;2.307
47 Valladolid;TOTAL;Hombres;26 años;2019;2.343
47 Valladolid;TOTAL;Hombres;27 años;2019;2.443
47 Valladolid;TOTAL;Hombres;28 años;2019;2.414
47 Valladolid;TOTAL;Hombres;29 años;2019;2.386
47 Valladolid;TOTAL;Hombres;30 años;2019;2.428
47 Valladolid;TOTAL;Hombres;31 años;2019;2.527
47 Valladolid;TOTAL;Hombres;32 años;2019;2.601
47 Valladolid;TOTAL;Hombres;33 años;2019;2.794
47 Valladolid;TOTAL;Hombres;34 años;2019;3.047
47 Valladolid;TOTAL;Hombres;35 años;2019;3.001
47 Valladolid;TOTAL;Hombres;36 años;2019;3.288
47 Valladolid;TOTAL;Hombres;37 años;2019;3.477
47 Valladolid;TOTAL;Hombres;38 años;2019;3.839
47 Valladolid;TOTAL;Hombres;39 años;2019;4.016
47 Valladolid;TOTAL;Hombres;40 años;2019;4.366
47 Valladolid;TOTAL;Hombres;41 años;2019;4.397
47 Valladolid;TOTAL;Hombres;42 años;2019;4.630
47 Valladolid;TOTAL;Hombres;43 años;2019;4.541
47 Valladolid;TOTAL;Hombres;44 años;2019;4.616
47 Valladolid;TOTAL;Hombres;45 años;2019;4.379
47 Valladolid;TOTAL;Hombres;46 años;2019;4.313
47 Valladolid;TOTAL;Hombres;47 años;2019;4.306
47 Valladolid;TOTAL;Hombres;48 años;2019;4.271
47 Valladolid;TOTAL;Hombres;49 años;2019;4.254
47 Valladolid;TOTAL;Hombres;50 años;2019;4.198
47 Valladolid;TOTAL;Hombres;51 años;2019;4.171
47 Valladolid;TOTAL;Hombres;52 años;2019;4.013
47 Valladolid;TOTAL;Hombres;53 años;2019;3.993
47 Valladolid;TOTAL;Hombres;54 años;2019;3.958
47 Valladolid;TOTAL;Hombres;55 años;2019;3.933
47 Valladolid;TOTAL;Hombres;56 años;2019;3.683
47 Valladolid;TOTAL;Hombres;57 años;2019;3.801
47 Valladolid;TOTAL;Hombres;58 años;2019;3.734
47 Valladolid;TOTAL;Hombres;59 años;2019;3.637
47 Valladolid;TOTAL;Hombres;60 años;2019;3.566
47 Valladolid;TOTAL;Hombres;61 años;2019;3.468
47 Valladolid;TOTAL;Hombres;62 años;2019;3.416
47 Valladolid;TOTAL;Hombres;63 años;2019;3.285
47 Valladolid;TOTAL;Hombres;64 años;2019;3.011
47 Valladolid;TOTAL;Hombres;65 años;2019;3.016
47 Valladolid;TOTAL;Hombres;66 años;2019;3.079
47 Valladolid;TOTAL;Hombres;67 años;2019;2.937
47 Valladolid;TOTAL;Hombres;68 años;2019;2.965
47 Valladolid;TOTAL;Hombres;69 años;2019;2.938
47 Valladolid;TOTAL;Hombres;70 años;2019;3.215
47 Valladolid;TOTAL;Hombres;71 años;2019;2.792
47 Valladolid;TOTAL;Hombres;72 años;2019;2.465
47 Valladolid;TOTAL;Hombres;73 años;2019;2.681
47 Valladolid;TOTAL;Hombres;74 años;2019;2.494
47 Valladolid;TOTAL;Hombres;75 años;2019;2.489
47 Valladolid;TOTAL;Hombres;76 años;2019;2.085
47 Valladolid;TOTAL;Hombres;77 años;2019;1.917
47 Valladolid;TOTAL;Hombres;78 años;2019;2.022
47 Valladolid;TOTAL;Hombres;79 años;2019;1.410
47 Valladolid;TOTAL;Hombres;80 años;2019;1.387
47 Valladolid;TOTAL;Hombres;81 años;2019;1.424
47 Valladolid;TOTAL;Hombres;82 años;2019;1.649
47 Valladolid;TOTAL;Hombres;83 años;2019;1.387
47 Valladolid;TOTAL;Hombres;84 años;2019;1.275
47 Valladolid;TOTAL;Hombres;85 años;2019;1.177
47 Valladolid;TOTAL;Hombres;86 años;2019;1.007
47 Valladolid;TOTAL;Hombres;87 años;2019;936
47 Valladolid;TOTAL;Hombres;88 años;2019;842
47 Valladolid;TOTAL;Hombres;89 años;2019;636
47 Valladolid;TOTAL;Hombres;90 años;2019;526
47 Valladolid;TOTAL;Hombres;91 años;2019;410
47 Valladolid;TOTAL;Hombres;92 años;2019;347
47 Valladolid;TOTAL;Hombres;93 años;2019;264
47 Valladolid;TOTAL;Hombres;94 años;2019;180
47 Valladolid;TOTAL;Hombres;95 años;2019;151
47 Valladolid;TOTAL;Hombres;96 años;2019;95
47 Valladolid;TOTAL;Hombres;97 años;2019;75
47 Valladolid;TOTAL;Hombres;98 años;2019;40
47 Valladolid;TOTAL;Hombres;99 años;2019;23
47 Valladolid;TOTAL;Hombres;100 años y más;2019;32
49 Zamora;TOTAL;Hombres;0 años;2019;430
49 Zamora;TOTAL;Hombres;1 año;2019;466
49 Zamora;TOTAL;Hombres;2 años;2019;471
49 Zamora;TOTAL;Hombres;3 años;2019;492
49 Zamora;TOTAL;Hombres;4 años;2019;534
49 Zamora;TOTAL;Hombres;5 años;2019;553
49 Zamora;TOTAL;Hombres;6 años;2019;553
49 Zamora;TOTAL;Hombres;7 años;2019;552
49 Zamora;TOTAL;Hombres;8 años;2019;603
49 Zamora;TOTAL;Hombres;9 años;2019;638
49 Zamora;TOTAL;Hombres;10 años;2019;590
49 Zamora;TOTAL;Hombres;11 años;2019;585
49 Zamora;TOTAL;Hombres;12 años;2019;620
49 Zamora;TOTAL;Hombres;13 años;2019;599
49 Zamora;TOTAL;Hombres;14 años;2019;639
49 Zamora;TOTAL;Hombres;15 años;2019;614
49 Zamora;TOTAL;Hombres;16 años;2019;649
49 Zamora;TOTAL;Hombres;17 años;2019;604
49 Zamora;TOTAL;Hombres;18 años;2019;685
49 Zamora;TOTAL;Hombres;19 años;2019;656
49 Zamora;TOTAL;Hombres;20 años;2019;681
49 Zamora;TOTAL;Hombres;21 años;2019;724
49 Zamora;TOTAL;Hombres;22 años;2019;726
49 Zamora;TOTAL;Hombres;23 años;2019;714
49 Zamora;TOTAL;Hombres;24 años;2019;718
49 Zamora;TOTAL;Hombres;25 años;2019;736
49 Zamora;TOTAL;Hombres;26 años;2019;762
49 Zamora;TOTAL;Hombres;27 años;2019;795
49 Zamora;TOTAL;Hombres;28 años;2019;793
49 Zamora;TOTAL;Hombres;29 años;2019;811
49 Zamora;TOTAL;Hombres;30 años;2019;845
49 Zamora;TOTAL;Hombres;31 años;2019;836
49 Zamora;TOTAL;Hombres;32 años;2019;869
49 Zamora;TOTAL;Hombres;33 años;2019;854
49 Zamora;TOTAL;Hombres;34 años;2019;973
